STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAK,Pakistan,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,138.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PLW,Palau,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,73.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PAN,Panama,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1401.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PNG,Papua New Guinea,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1000.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PER,Peru,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1051.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PHL,Philippines,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,403.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PCN,Pitcairn,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,13.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,477.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,784.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRI,Puerto Rico,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,452.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,QAT,Qatar,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,32.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,176.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,RUS,Russian Federation,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1203.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SHN,"Saint Helena, Ascension and Tristan da Cunha (UK)",WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,44.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BLM,Saint-Barth̩lemy (Fr.),WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,138.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SPM,Saint-Pierre-et-Miquelon (Fr.),WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,66.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,WSM,Samoa,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,62.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,STP,Sao Tome and Principe,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,80.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SAU,Saudi Arabia,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,110.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SEN,Senegal,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,43.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYC,Seychelles,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,94.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLE,Sierra Leone,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,19.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SGP,Singapore,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,186.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SXM,Sint Maarten (Dutch part),WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,142.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,399.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SLB,Solomon Islands,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,66.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SOM,Somalia,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,62.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ZAF,South Africa,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,2697.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,2085.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LKA,Sri Lanka,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,275.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KNA,St. Kitts and Nevis,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,170.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LCA,St. Lucia,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,135.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAF,St. Martin (French part),WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,146.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,VCT,St. Vincent and the Grenadines,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,132.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SDN,Sudan,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,37.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SUR,Suriname,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,196.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1426.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SYR,Syrian Arab Republic,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,177.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TZA,Tanzania,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,587.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,THA,Thailand,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,517.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TLS,Timor-Leste,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,58.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TGO,Togo,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,78.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKL,Tokelau (NZ),WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,16.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TON,Tonga,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,24.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TTO,Trinidad and Tobago,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,175.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUN,Tunisia,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,133.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,387.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TKM,Turkmenistan,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,47.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TCA,Turks and Caicos Islands,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,135.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUV,Tuvalu,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,5.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ARE,United Arab Emirates,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,69.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,1067.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,6456.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,UMI,United States Minor Outlying Islands,WB_GBIOD_N_SPP_TPROB80,Number of species with an extinction threat probability greater than or equal to 80,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,COUNT,Count,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2024,97.0,_Z,Not Applicable,0,Zero,WB_GBIOD,Global Biodiversity Data,land-eez,0,Units,nan,,COUNT,Count (Integer),P1Y,Annual,,nan,,nan,
